,open,high,low,close,adjclose,volume,ticker
2007-12-06,0.1337440013885498,0.13683100044727325,0.1337440013885498,0.13683100044727325,0.12525230646133423,49086.0,7160.KL
2007-12-07,0.1358020007610321,0.13683100044727325,0.1337440013885498,0.1337440013885498,0.12242653220891953,208980.0,7160.KL
2007-12-10,0.1337440013885498,0.1337440013885498,0.13271600008010864,0.1337440013885498,0.12242653220891953,369360.0,7160.KL
2007-12-11,0.1337440013885498,0.1337440013885498,0.1337440013885498,0.1337440013885498,0.12242653220891953,87480.0,7160.KL
2007-12-12,0.1316870003938675,0.1316870003938675,0.1296290010213852,0.1296290010213852,0.11865974962711334,223560.0,7160.KL
2007-12-13,0.13065800070762634,0.1316870003938675,0.1296290010213852,0.1316870003938675,0.12054359912872314,41310.0,7160.KL
2007-12-14,0.13065800070762634,0.13065800070762634,0.1296290010213852,0.1296290010213852,0.11865974962711334,26244.0,7160.KL
2007-12-17,0.1296290010213852,0.13065800070762634,0.1296290010213852,0.1296290010213852,0.11865974962711334,131220.0,7160.KL
2007-12-18,0.12860000133514404,0.1296290010213852,0.12757200002670288,0.1296290010213852,0.11865974962711334,160380.0,7160.KL
2007-12-19,0.1296290010213852,0.1296290010213852,0.1296290010213852,0.1296290010213852,0.11865974962711334,0.0,7160.KL
2007-12-21,0.1296290010213852,0.1296290010213852,0.1296290010213852,0.1296290010213852,0.11865974962711334,9720.0,7160.KL
2007-12-24,0.1296290010213852,0.1316870003938675,0.1296290010213852,0.1316870003938675,0.12054359912872314,68040.0,7160.KL
2007-12-26,0.13991700112819672,0.13991700112819672,0.1296290010213852,0.1296290010213852,0.11865974962711334,102546.0,7160.KL
2007-12-27,0.13065800070762634,0.13065800070762634,0.13065800070762634,0.13065800070762634,0.11960167437791824,145800.0,7160.KL
2007-12-28,0.13065800070762634,0.1378600001335144,0.13065800070762634,0.1378600001335144,0.12619423866271973,76788.0,7160.KL
2007-12-31,0.1337440013885498,0.13477300107479095,0.1316870003938675,0.1316870003938675,0.12054359912872314,114210.0,7160.KL
2008-01-02,0.1316870003938675,0.1316870003938675,0.1316870003938675,0.1316870003938675,0.12054359912872314,0.0,7160.KL
2008-01-03,0.1316870003938675,0.1316870003938675,0.1316870003938675,0.1316870003938675,0.12054359912872314,63180.0,7160.KL
2008-01-04,0.1316870003938675,0.1316870003938675,0.1316870003938675,0.1316870003938675,0.12054359912872314,0.0,7160.KL
2008-01-07,0.13065800070762634,0.13065800070762634,0.13065800070762634,0.13065800070762634,0.11960167437791824,4860.0,7160.KL
2008-01-08,0.13065800070762634,0.1316870003938675,0.13065800070762634,0.1316870003938675,0.12054359912872314,159408.0,7160.KL
2008-01-09,0.1337440013885498,0.1337440013885498,0.1337440013885498,0.1337440013885498,0.12242653220891953,53460.0,7160.KL
2008-01-11,0.1316870003938675,0.1337440013885498,0.1316870003938675,0.1337440013885498,0.12242653220891953,70956.0,7160.KL
2008-01-14,0.1316870003938675,0.1316870003938675,0.1316870003938675,0.1316870003938675,0.12054359912872314,126360.0,7160.KL
2008-01-15,0.12757200002670288,0.1337440013885498,0.12757200002670288,0.1337440013885498,0.12242653220891953,116640.0,7160.KL
2008-01-16,0.12345600128173828,0.1337440013885498,0.12345600128173828,0.12448500096797943,0.11395103484392166,301320.0,7160.KL
2008-01-17,0.12448500096797943,0.12448500096797943,0.12345600128173828,0.12448500096797943,0.11395103484392166,216270.0,7160.KL
2008-01-18,0.12448500096797943,0.12448500096797943,0.12448500096797943,0.12448500096797943,0.11395103484392166,0.0,7160.KL
2008-01-21,0.12757200002670288,0.12757200002670288,0.12757200002670288,0.12757200002670288,0.11677681654691696,4860.0,7160.KL
2008-01-22,0.12757200002670288,0.12757200002670288,0.11728300154209137,0.11728300154209137,0.10735847055912018,413586.0,7160.KL
2008-01-23,0.11728300154209137,0.11728300154209137,0.11728300154209137,0.11728300154209137,0.10735847055912018,0.0,7160.KL
2008-01-24,0.11934100091457367,0.12139900028705597,0.11934100091457367,0.11934100091457367,0.10924232006072998,315900.0,7160.KL
2008-01-25,0.11728300154209137,0.11728300154209137,0.11728300154209137,0.11728300154209137,0.10735847055912018,68040.0,7160.KL
2008-01-28,0.11831200122833252,0.11831200122833252,0.11831200122833252,0.11831200122833252,0.10830039530992508,24300.0,7160.KL
2008-01-29,0.11934100091457367,0.11934100091457367,0.11522600054740906,0.11934100091457367,0.10924232006072998,145800.0,7160.KL
2008-01-30,0.11934100091457367,0.11934100091457367,0.11934100091457367,0.11934100091457367,0.10924232006072998,0.0,7160.KL
2008-01-31,0.11728300154209137,0.11728300154209137,0.11522600054740906,0.11522600054740906,0.1054755374789238,92340.0,7160.KL
2008-02-04,0.11522600054740906,0.11522600054740906,0.11522600054740906,0.11522600054740906,0.1054755374789238,4860.0,7160.KL
2008-02-05,0.11522600054740906,0.11522600054740906,0.11522600054740906,0.11522600054740906,0.1054755374789238,0.0,7160.KL
2008-02-06,0.11522600054740906,0.11522600054740906,0.11522600054740906,0.11522600054740906,0.1054755374789238,0.0,7160.KL
2008-02-11,0.11522600054740906,0.11728300154209137,0.11522600054740906,0.11728300154209137,0.10735847055912018,109350.0,7160.KL
2008-02-12,0.11934100091457367,0.11934100091457367,0.11728300154209137,0.11934100091457367,0.10924232006072998,201690.0,7160.KL
2008-02-13,0.11831200122833252,0.11831200122833252,0.11728300154209137,0.11728300154209137,0.10735847055912018,145800.0,7160.KL
2008-02-14,0.11625500023365021,0.11625500023365021,0.11625500023365021,0.11625500023365021,0.1064174622297287,24300.0,7160.KL
2008-02-15,0.11625500023365021,0.11625500023365021,0.11625500023365021,0.11625500023365021,0.1064174622297287,160380.0,7160.KL
2008-02-18,0.11625500023365021,0.11728300154209137,0.11625500023365021,0.11728300154209137,0.10735847055912018,97200.0,7160.KL
2008-02-19,0.11625500023365021,0.11625500023365021,0.11625500023365021,0.11625500023365021,0.1064174622297287,29160.0,7160.KL
2008-02-20,0.11522600054740906,0.11522600054740906,0.11316800117492676,0.11316800117492676,0.1035916805267334,101088.0,7160.KL
2008-02-21,0.11419700086116791,0.12139900028705597,0.11111100018024445,0.12139900028705597,0.11112616956233978,131220.0,7160.KL
2008-02-22,0.12139900028705597,0.12139900028705597,0.12139900028705597,0.12139900028705597,0.11112616956233978,0.0,7160.KL
2008-02-25,0.11316800117492676,0.11934100091457367,0.11111100018024445,0.11934100091457367,0.10924232006072998,102060.0,7160.KL
2008-02-26,0.11934100091457367,0.11934100091457367,0.11934100091457367,0.11934100091457367,0.10924232006072998,0.0,7160.KL
2008-02-27,0.11831200122833252,0.11831200122833252,0.11213900148868561,0.11213900148868561,0.1026497557759285,58320.0,7160.KL
2008-02-28,0.11111100018024445,0.11111100018024445,0.11111100018024445,0.11111100018024445,0.10170874744653702,94770.0,7160.KL
2008-02-29,0.11111100018024445,0.11111100018024445,0.11111100018024445,0.11111100018024445,0.10170874744653702,0.0,7160.KL
2008-03-03,0.11111100018024445,0.11111100018024445,0.10699500143527985,0.10699500143527985,0.09794104844331741,437.0,7160.KL
2008-03-04,0.10699500143527985,0.11934100091457367,0.10288000106811523,0.11934100091457367,0.10924232006072998,318330.0,7160.KL
2008-03-05,0.10905300080776215,0.10905300080776215,0.10288000106811523,0.10390900075435638,0.09511618316173553,169128.0,7160.KL
2008-03-06,0.10390900075435638,0.10390900075435638,0.10288000106811523,0.10288000106811523,0.09417425096035004,43740.0,7160.KL
2008-03-07,0.10493800044059753,0.10596700012683868,0.10493800044059753,0.10596700012683868,0.09700003266334534,48600.0,7160.KL
2008-03-10,0.10596700012683868,0.10596700012683868,0.10596700012683868,0.10596700012683868,0.09700003266334534,0.0,7160.KL
2008-03-11,0.10185100138187408,0.10288000106811523,0.09773600101470947,0.09773600101470947,0.08946554362773895,493290.0,7160.KL
2008-03-12,0.09465000033378601,0.09876500070095062,0.09465000033378601,0.09876500070095062,0.09040746837854385,330480.0,7160.KL
2008-03-13,0.09876500070095062,0.09876500070095062,0.09876500070095062,0.09876500070095062,0.09040746837854385,4860.0,7160.KL
2008-03-14,0.12345600128173828,0.12345600128173828,0.09567900002002716,0.09567900002002716,0.08758261054754257,49086.0,7160.KL
2008-03-17,0.09465000033378601,0.09465000033378601,0.09465000033378601,0.09465000033378601,0.08664068579673767,24300.0,7160.KL
2008-03-18,0.09259200096130371,0.09465000033378601,0.09259200096130371,0.09465000033378601,0.08664068579673767,286740.0,7160.KL
2008-03-19,0.09465000033378601,0.09465000033378601,0.09465000033378601,0.09465000033378601,0.08664068579673767,198774.0,7160.KL
2008-03-21,0.08950600028038025,0.09259200096130371,0.08950600028038025,0.09259200096130371,0.08475683629512787,181764.0,7160.KL
2008-03-24,0.09259200096130371,0.09465000033378601,0.09053400158882141,0.09259200096130371,0.08475683629512787,291600.0,7160.KL
2008-03-25,0.09259200096130371,0.09259200096130371,0.09259200096130371,0.09259200096130371,0.08475683629512787,0.0,7160.KL
2008-03-26,0.09567900002002716,0.09670700132846832,0.09465000033378601,0.09465000033378601,0.08664068579673767,369360.0,7160.KL
2008-03-27,0.09465000033378601,0.09465000033378601,0.09465000033378601,0.09465000033378601,0.08664068579673767,0.0,7160.KL
2008-03-28,0.09670700132846832,0.10082300007343292,0.09670700132846832,0.09670700132846832,0.08852361887693405,77760.0,7160.KL
2008-03-31,0.09567900002002716,0.09567900002002716,0.09567900002002716,0.09567900002002716,0.08758261054754257,48600.0,7160.KL
2008-04-01,0.09567900002002716,0.09567900002002716,0.09567900002002716,0.09567900002002716,0.08758261054754257,48600.0,7160.KL
2008-04-02,0.09259200096130371,0.09465000033378601,0.09259200096130371,0.09465000033378601,0.08664068579673767,170100.0,7160.KL
2008-04-03,0.09567900002002716,0.09567900002002716,0.09465000033378601,0.09465000033378601,0.08664068579673767,34020.0,7160.KL
2008-04-04,0.09567900002002716,0.09876500070095062,0.09465000033378601,0.09465000033378601,0.08664068579673767,590490.0,7160.KL
2008-04-07,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.08852361887693405,48600.0,7160.KL
2008-04-08,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.08852361887693405,0.0,7160.KL
2008-04-09,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.08852361887693405,0.0,7160.KL
2008-04-10,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.08852361887693405,0.0,7160.KL
2008-04-11,0.09670700132846832,0.09670700132846832,0.09567900002002716,0.09567900002002716,0.08758261054754257,69984.0,7160.KL
2008-04-14,0.09465000033378601,0.09465000033378601,0.09465000033378601,0.09465000033378601,0.08664068579673767,14580.0,7160.KL
2008-04-15,0.09465000033378601,0.09465000033378601,0.09465000033378601,0.09465000033378601,0.08664068579673767,0.0,7160.KL
2008-04-16,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.08852361887693405,72900.0,7160.KL
2008-04-17,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.08852361887693405,0.0,7160.KL
2008-04-18,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.08852361887693405,0.0,7160.KL
2008-04-21,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.09670700132846832,0.08852361887693405,0.0,7160.KL
2008-04-22,0.09465000033378601,0.09670700132846832,0.09465000033378601,0.09670700132846832,0.08852361887693405,72900.0,7160.KL
2008-04-23,0.09670700132846832,0.11111100018024445,0.09670700132846832,0.11111100018024445,0.10170874744653702,150660.0,7160.KL
2008-04-24,0.10288000106811523,0.10288000106811523,0.09773600101470947,0.09773600101470947,0.08946554362773895,77760.0,7160.KL
2008-04-25,0.09773600101470947,0.09773600101470947,0.09773600101470947,0.09773600101470947,0.08946554362773895,0.0,7160.KL
2008-04-28,0.09876500070095062,0.09979400038719177,0.09876500070095062,0.09979400038719177,0.09134939312934875,43740.0,7160.KL
2008-04-29,0.09979400038719177,0.09979400038719177,0.09979400038719177,0.09979400038719177,0.09134939312934875,24300.0,7160.KL
2008-04-30,0.09979400038719177,0.09979400038719177,0.09876500070095062,0.09876500070095062,0.09040746837854385,311040.0,7160.KL
2008-05-02,0.09876500070095062,0.09876500070095062,0.09876500070095062,0.09876500070095062,0.09040746837854385,317844.0,7160.KL
2008-05-05,0.09876500070095062,0.09876500070095062,0.09876500070095062,0.09876500070095062,0.09040746837854385,165240.0,7160.KL
2008-05-06,0.09979400038719177,0.09979400038719177,0.09979400038719177,0.09979400038719177,0.09134939312934875,245916.0,7160.KL
2008-05-07,0.09876500070095062,0.10288000106811523,0.09876500070095062,0.10082300007343292,0.09229131788015366,354780.0,7160.KL
2008-05-08,0.10288000106811523,0.10288000106811523,0.10082300007343292,0.10288000106811523,0.09417425096035004,254664.0,7160.KL
2008-05-09,0.10288000106811523,0.10288000106811523,0.10288000106811523,0.10288000106811523,0.09417425096035004,48600.0,7160.KL
2008-05-12,0.10185100138187408,0.10185100138187408,0.10082300007343292,0.10082300007343292,0.09229131788015366,189540.0,7160.KL
2008-05-13,0.09876500070095062,0.09876500070095062,0.09876500070095062,0.09876500070095062,0.09040746837854385,48600.0,7160.KL
2008-05-14,0.10082300007343292,0.10082300007343292,0.10082300007343292,0.10082300007343292,0.09229131788015366,48600.0,7160.KL
2008-05-15,0.10288000106811523,0.10288000106811523,0.10288000106811523,0.10288000106811523,0.09417425096035004,53460.0,7160.KL
2008-05-16,0.10493800044059753,0.11111100018024445,0.10288000106811523,0.10699500143527985,0.09794104844331741,1320948.0,7160.KL
2008-05-20,0.10596700012683868,0.10699500143527985,0.10493800044059753,0.10493800044059753,0.09605810791254044,481140.0,7160.KL
2008-05-21,0.10288000106811523,0.10288000106811523,0.10288000106811523,0.10288000106811523,0.09417425096035004,48600.0,7160.KL
2008-05-22,0.10288000106811523,0.10288000106811523,0.10185100138187408,0.10185100138187408,0.09323232620954514,76788.0,7160.KL
2008-05-23,0.10596700012683868,0.10596700012683868,0.10288000106811523,0.10288000106811523,0.09417425096035004,165240.0,7160.KL
2008-05-26,0.10699500143527985,0.10699500143527985,0.10493800044059753,0.10493800044059753,0.09605810791254044,160380.0,7160.KL
2008-05-27,0.10288000106811523,0.10390900075435638,0.09876500070095062,0.10390900075435638,0.09511618316173553,787806.0,7160.KL
2008-05-28,0.10082300007343292,0.10288000106811523,0.10082300007343292,0.10288000106811523,0.09417425096035004,267300.0,7160.KL
2008-05-29,0.10288000106811523,0.10288000106811523,0.10082300007343292,0.10082300007343292,0.09229131788015366,225990.0,7160.KL
2008-05-30,0.10185100138187408,0.10185100138187408,0.09979400038719177,0.09979400038719177,0.09134939312934875,286740.0,7160.KL
2008-06-02,0.10185100138187408,0.10185100138187408,0.09876500070095062,0.10082300007343292,0.09229131788015366,116640.0,7160.KL
2008-06-03,0.09670700132846832,0.10288000106811523,0.09670700132846832,0.10288000106811523,0.09417425096035004,126846.0,7160.KL
2008-06-04,0.10288000106811523,0.10288000106811523,0.10082300007343292,0.10082300007343292,0.09229131788015366,577854.0,7160.KL
2008-06-05,0.09979400038719177,0.10185100138187408,0.09876500070095062,0.10082300007343292,0.09229131788015366,501066.0,7160.KL
2008-06-06,0.10288000106811523,0.10493800044059753,0.10185100138187408,0.10185100138187408,0.09323232620954514,179820.0,7160.KL
2008-06-09,0.10390900075435638,0.10390900075435638,0.10390900075435638,0.10390900075435638,0.09511618316173553,145800.0,7160.KL
2008-06-10,0.10390900075435638,0.10493800044059753,0.10390900075435638,0.10390900075435638,0.09511618316173553,247860.0,7160.KL
2008-06-11,0.10493800044059753,0.10596700012683868,0.10493800044059753,0.10493800044059753,0.09605810791254044,208980.0,7160.KL
2008-06-12,0.10493800044059753,0.10699500143527985,0.10493800044059753,0.10699500143527985,0.09794104844331741,346032.0,7160.KL
2008-06-13,0.10699500143527985,0.108024001121521,0.10596700012683868,0.10596700012683868,0.09700003266334534,433512.0,7160.KL
2008-06-16,0.10699500143527985,0.1100820004940033,0.10699500143527985,0.1100820004940033,0.10076682269573212,330480.0,7160.KL
2008-06-17,0.11213900148868561,0.11213900148868561,0.11111100018024445,0.11111100018024445,0.10170874744653702,123930.0,7160.KL
2008-06-18,0.10390900075435638,0.10390900075435638,0.10288000106811523,0.10288000106811523,0.09417425096035004,106920.0,7160.KL
2008-06-19,0.10185100138187408,0.10493800044059753,0.09876500070095062,0.10493800044059753,0.09605810791254044,218214.0,7160.KL
2008-06-20,0.10493800044059753,0.10493800044059753,0.10493800044059753,0.10493800044059753,0.09605810791254044,0.0,7160.KL
2008-06-23,0.10493800044059753,0.10493800044059753,0.10493800044059753,0.10493800044059753,0.09605810791254044,0.0,7160.KL
2008-06-24,0.10082300007343292,0.10905300080776215,0.09876500070095062,0.10905300080776215,0.09982489794492722,279936.0,7160.KL
2008-06-25,0.10905300080776215,0.10905300080776215,0.10905300080776215,0.10905300080776215,0.09982489794492722,9720.0,7160.KL
2008-06-26,0.10288000106811523,0.10905300080776215,0.10288000106811523,0.10905300080776215,0.09982489794492722,102060.0,7160.KL
2008-06-27,0.10288000106811523,0.10288000106811523,0.10288000106811523,0.10288000106811523,0.09417425096035004,48600.0,7160.KL
2008-06-30,0.10082300007343292,0.10185100138187408,0.10082300007343292,0.10185100138187408,0.09323232620954514,566190.0,7160.KL
2008-07-01,0.10185100138187408,0.10288000106811523,0.09876500070095062,0.09876500070095062,0.09040746837854385,423792.0,7160.KL
2008-07-02,0.10185100138187408,0.10185100138187408,0.09670700132846832,0.09773600101470947,0.08946554362773895,194400.0,7160.KL
2008-07-03,0.09773600101470947,0.09773600101470947,0.09773600101470947,0.09773600101470947,0.08946554362773895,0.0,7160.KL
2008-07-04,0.09465000033378601,0.10185100138187408,0.09465000033378601,0.10185100138187408,0.09323232620954514,189540.0,7160.KL
2008-07-07,0.10082300007343292,0.10185100138187408,0.10082300007343292,0.10082300007343292,0.09229131788015366,778572.0,7160.KL
2008-07-08,0.10185100138187408,0.10185100138187408,0.09876500070095062,0.09979400038719177,0.09134939312934875,354780.0,7160.KL
2008-07-09,0.09979400038719177,0.09979400038719177,0.09876500070095062,0.09876500070095062,0.09040746837854385,239598.0,7160.KL
2008-07-10,0.09876500070095062,0.10082300007343292,0.09773600101470947,0.09979400038719177,0.09134939312934875,1188270.0,7160.KL
2008-07-11,0.09156300127506256,0.09156300127506256,0.0864190012216568,0.08950600028038025,0.08929622173309326,777600.0,7160.KL
2008-07-14,0.07818900048732758,0.09259200096130371,0.07818900048732758,0.09259200096130371,0.09237498790025711,60750.0,7160.KL
2008-07-15,0.0864190012216568,0.08744800090789795,0.08230400085449219,0.08744800090789795,0.08724304288625717,99630.0,7160.KL
2008-07-16,0.08333300054073334,0.09156300127506256,0.08333300054073334,0.09156300127506256,0.09134839475154877,12150.0,7160.KL
2008-07-17,0.09156300127506256,0.09156300127506256,0.09156300127506256,0.09156300127506256,0.09134839475154877,0.0,7160.KL
2008-07-18,0.08436200022697449,0.08436200022697449,0.08436200022697449,0.08436200022697449,0.08416427671909332,48600.0,7160.KL
2008-07-21,0.08230400085449219,0.08744800090789795,0.08230400085449219,0.08744800090789795,0.08724304288625717,24300.0,7160.KL
2008-07-22,0.08230400085449219,0.08539000153541565,0.08230400085449219,0.08539000153541565,0.08518986403942108,50058.0,7160.KL
2008-07-23,0.08127500116825104,0.08744800090789795,0.08024600148200989,0.08024600148200989,0.08005792647600174,250290.0,7160.KL
2008-07-24,0.08230400085449219,0.08333300054073334,0.08024600148200989,0.08127500116825104,0.08108451217412949,573480.0,7160.KL
2008-07-25,0.07921800017356873,0.08024600148200989,0.07818900048732758,0.07818900048732758,0.07800574600696564,296460.0,7160.KL
2008-07-28,0.07818900048732758,0.07818900048732758,0.07201600074768066,0.07613100111484528,0.07595256716012955,1664550.0,7160.KL
2008-07-29,0.07613100111484528,0.07613100111484528,0.07407400012016296,0.07407400012016296,0.07390038669109344,328536.0,7160.KL
2008-07-30,0.07613100111484528,0.07613100111484528,0.07407400012016296,0.07407400012016296,0.07390038669109344,787320.0,7160.KL
2008-07-31,0.07613100111484528,0.07716000080108643,0.07407400012016296,0.07407400012016296,0.07390038669109344,332910.0,7160.KL
2008-08-01,0.07510200142860413,0.07510200142860413,0.07407400012016296,0.07510200142860413,0.0749259814620018,111780.0,7160.KL
2008-08-04,0.07613100111484528,0.07716000080108643,0.07407400012016296,0.07716000080108643,0.0769791528582573,680400.0,7160.KL
2008-08-05,0.07510200142860413,0.07716000080108643,0.07510200142860413,0.07716000080108643,0.0769791528582573,617220.0,7160.KL
2008-08-06,0.07716000080108643,0.07921800017356873,0.07716000080108643,0.07818900048732758,0.07800574600696564,349920.0,7160.KL
2008-08-07,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07800574600696564,0.0,7160.KL
2008-08-08,0.07921800017356873,0.07921800017356873,0.07818900048732758,0.07818900048732758,0.07800574600696564,250290.0,7160.KL
2008-08-11,0.08024600148200989,0.08230400085449219,0.08024600148200989,0.08230400085449219,0.08211109787225723,102060.0,7160.KL
2008-08-12,0.08024600148200989,0.08127500116825104,0.08024600148200989,0.08024600148200989,0.08005792647600174,341658.0,7160.KL
2008-08-13,0.08024600148200989,0.08024600148200989,0.08024600148200989,0.08024600148200989,0.08005792647600174,0.0,7160.KL
2008-08-14,0.07921800017356873,0.08024600148200989,0.07921800017356873,0.08024600148200989,0.08005792647600174,94284.0,7160.KL
2008-08-15,0.08024600148200989,0.08024600148200989,0.08024600148200989,0.08024600148200989,0.08005792647600174,38.0,7160.KL
2008-08-18,0.08230400085449219,0.08230400085449219,0.08024600148200989,0.08024600148200989,0.08005792647600174,34020.0,7160.KL
2008-08-19,0.08024600148200989,0.08024600148200989,0.07818900048732758,0.07818900048732758,0.07800574600696564,123930.0,7160.KL
2008-08-20,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07800574600696564,75330.0,7160.KL
2008-08-21,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07800574600696564,0.0,7160.KL
2008-08-22,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07800574600696564,4860.0,7160.KL
2008-08-25,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07800574600696564,0.0,7160.KL
2008-08-26,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07818900048732758,0.07800574600696564,0.0,7160.KL
2008-08-27,0.07716000080108643,0.07716000080108643,0.07716000080108643,0.07716000080108643,0.0769791528582573,53460.0,7160.KL
2008-08-28,0.07716000080108643,0.07716000080108643,0.07716000080108643,0.07716000080108643,0.0769791528582573,0.0,7160.KL
2008-08-29,0.07613100111484528,0.08127500116825104,0.07613100111484528,0.08127500116825104,0.08108451217412949,38880.0,7160.KL
2008-09-01,0.08127500116825104,0.08127500116825104,0.08127500116825104,0.08127500116825104,0.08108451217412949,0.0,7160.KL
2008-09-02,0.07716000080108643,0.08127500116825104,0.07716000080108643,0.08127500116825104,0.08108451217412949,126360.0,7160.KL
2008-09-03,0.07921800017356873,0.08127500116825104,0.07716000080108643,0.08127500116825104,0.08108451217412949,99630.0,7160.KL
2008-09-04,0.08127500116825104,0.08127500116825104,0.08127500116825104,0.08127500116825104,0.08108451217412949,0.0,7160.KL
2008-09-05,0.07716000080108643,0.07716000080108643,0.07716000080108643,0.07716000080108643,0.0769791528582573,7290.0,7160.KL
2008-09-08,0.07613100111484528,0.07818900048732758,0.07613100111484528,0.07818900048732758,0.07800574600696564,163296.0,7160.KL
2008-09-09,0.07613100111484528,0.07716000080108643,0.07613100111484528,0.07716000080108643,0.0769791528582573,43740.0,7160.KL
2008-09-10,0.07613100111484528,0.07613100111484528,0.07407400012016296,0.07510200142860413,0.0749259814620018,410184.0,7160.KL
2008-09-11,0.07613100111484528,0.07613100111484528,0.07201600074768066,0.07201600074768066,0.07184720784425735,55890.0,7160.KL
2008-09-12,0.07201600074768066,0.07201600074768066,0.06995800137519836,0.06995800137519836,0.06979403644800186,278964.0,7160.KL
2008-09-15,0.06172800064086914,0.06995800137519836,0.06172800064086914,0.06995800137519836,0.06979403644800186,537516.0,7160.KL
2008-09-16,0.06378600001335144,0.06790100038051605,0.06378600001335144,0.06790100038051605,0.06774185597896576,199746.0,7160.KL
2008-09-17,0.06275700032711029,0.06584300100803375,0.06275700032711029,0.06584300100803375,0.06568867713212967,63180.0,7160.KL
2008-09-18,0.0648140013217926,0.0648140013217926,0.06172800064086914,0.0648140013217926,0.06466209143400192,204120.0,7160.KL
2008-09-19,0.0648140013217926,0.0648140013217926,0.06275700032711029,0.06275700032711029,0.06260991096496582,58806.0,7160.KL
2008-09-22,0.06275700032711029,0.06378600001335144,0.06275700032711029,0.06275700032711029,0.06260991096496582,529740.0,7160.KL
2008-09-23,0.06275700032711029,0.06275700032711029,0.06172800064086914,0.06275700032711029,0.06260991096496582,127818.0,7160.KL
2008-09-24,0.06275700032711029,0.06275700032711029,0.06275700032711029,0.06275700032711029,0.06260991096496582,0.0,7160.KL
2008-09-25,0.06275700032711029,0.06275700032711029,0.06275700032711029,0.06275700032711029,0.06260991096496582,24300.0,7160.KL
2008-09-26,0.06378600001335144,0.06995800137519836,0.06378600001335144,0.06995800137519836,0.06979403644800186,49086.0,7160.KL
2008-09-29,0.06995800137519836,0.06995800137519836,0.06995800137519836,0.06995800137519836,0.06979403644800186,0.0,7160.KL
2008-09-30,0.06995800137519836,0.06995800137519836,0.06995800137519836,0.06995800137519836,0.06979403644800186,0.0,7160.KL
2008-10-03,0.06995800137519836,0.06995800137519836,0.06995800137519836,0.06995800137519836,0.06979403644800186,0.0,7160.KL
2008-10-06,0.06995800137519836,0.06995800137519836,0.06995800137519836,0.06995800137519836,0.06979403644800186,29160.0,7160.KL
2008-10-07,0.06995800137519836,0.08230400085449219,0.06995800137519836,0.08230400085449219,0.08211109787225723,194400.0,7160.KL
2008-10-08,0.07407400012016296,0.07407400012016296,0.07304500043392181,0.07304500043392181,0.0728738009929657,58320.0,7160.KL
2008-10-09,0.06995800137519836,0.07304500043392181,0.06995800137519836,0.07304500043392181,0.0728738009929657,97200.0,7160.KL
2008-10-10,0.07304500043392181,0.07304500043392181,0.07098700106143951,0.07098700106143951,0.07082062214612961,38880.0,7160.KL
2008-10-13,0.06995800137519836,0.06995800137519836,0.06995800137519836,0.06995800137519836,0.06979403644800186,138024.0,7160.KL
2008-10-14,0.06790100038051605,0.06790100038051605,0.06069900095462799,0.06790100038051605,0.06774185597896576,69012.0,7160.KL
2008-10-15,0.06790100038051605,0.06790100038051605,0.06790100038051605,0.06790100038051605,0.06774185597896576,0.0,7160.KL
2008-10-16,0.06790100038051605,0.06790100038051605,0.06790100038051605,0.06790100038051605,0.06774185597896576,24300.0,7160.KL
2008-10-17,0.06172800064086914,0.07098700106143951,0.06172800064086914,0.07098700106143951,0.07082062214612961,47142.0,7160.KL
2008-10-20,0.06275700032711029,0.06275700032711029,0.06275700032711029,0.06275700032711029,0.06260991096496582,24300.0,7160.KL
2008-10-21,0.06275700032711029,0.06378600001335144,0.05761300027370453,0.06275700032711029,0.06260991096496582,58320.0,7160.KL
2008-10-22,0.06790100038051605,0.06790100038051605,0.06172800064086914,0.06172800064086914,0.061583325266838074,204120.0,7160.KL
2008-10-23,0.06172800064086914,0.06378600001335144,0.06172800064086914,0.06378600001335144,0.06363649666309357,63180.0,7160.KL
2008-10-24,0.05967000126838684,0.06172800064086914,0.05658400058746338,0.06172800064086914,0.061583325266838074,313470.0,7160.KL
2008-10-28,0.05246900022029877,0.0648140013217926,0.05246900022029877,0.0648140013217926,0.06466209143400192,10206.0,7160.KL
2008-10-29,0.06172800064086914,0.06172800064086914,0.06172800064086914,0.06172800064086914,0.061583325266838074,24300.0,7160.KL
